id,SalePrice
1620,146966.59445501157
1621,138732.74612514646
1622,143683.48101674448
1623,258119.14971021653
1624,209112.20746880013
1625,117910.88489154862
1626,173104.13908194113
1627,192834.81226252153
1628,282282.6253629345
1629,184122.7106647522
1630,342726.44035987364
1631,232795.17999189915
1632,247057.5458892988
1633,178491.5012610233
1634,184668.2421386599
1635,174315.174232209
1636,152482.69763527825
1637,200499.25282735054
1638,177500.12960712163
1639,192757.58648486008
1640,249897.47738515836
1641,184302.3536034012
1642,244951.52515568014
1643,210554.32478378358
1644,235923.0752134077
1645,196638.27454881842
1646,158865.42473191622
1647,161200.1553873547
1648,128696.58827270332
1649,141121.12294513552
1650,112796.1715908533
1651,120862.40997367185
1652,98488.49948164067
1653,101123.36529080725
1654,142649.618667443
1655,131594.5912919728
1656,138748.24421421808
1657,145445.765941776
1658,143335.59368755727
1659,114928.4821538323
1660,156565.05539876374
1661,411611.11816269933
1662,396688.8632808511
1663,372090.0522282706
1664,477066.1323518478
1665,309097.7133106416
1666,338402.57518450293
1667,384049.4559775116
1668,354264.3388063596
1669,318980.2017841328
1670,351902.60826308286
1671,262527.01625663013
1672,412241.7462170356
1673,286224.1255836612
1674,239257.7094139402
1675,197825.37498280985
1676,196591.01904904455
1677,218929.8989972877
1678,435325.93584219593
1679,387756.97061096353
1680,325091.84814261703
1681,250701.46687022803
1682,322527.1121534594
1683,184500.4466920352
1684,176755.9929404919
1685,176370.82070811486
1686,167143.7200699332
1687,177560.2405536628
1688,189265.52484411764
1689,195814.4107457142
1690,199235.90781448444
1691,190115.8565681069
1692,267496.4522541389
1693,173204.32988776948
1694,183886.11766432386
1695,169634.0925374967
1696,260411.82607070662
1697,174935.85271983908
1698,341979.8432712731
1699,310206.4348433247
1700,257340.66522548426
1701,275248.28201765823
1702,235725.78950754
1703,235908.11890498165
1704,272397.40934312314
1705,242723.89888309952
1706,333301.21930376394
1707,211071.08788600043
1708,201246.2795047804
1709,261494.19193032972
1710,218065.52673975503
1711,278728.65577661863
1712,247627.54770266122
1713,278323.6124868922
1714,222525.31118497506
1715,210140.27246610684
1716,183470.06563115827
1717,178486.7410965156
1718,137180.39795298618
1719,211283.3130944609
1720,242429.40524309353
1721,163650.2097467948
1722,125790.64684391438
1723,155925.20073960413
1724,202029.53480746492
1725,236928.57943263176
1726,187204.03860122617
1727,151083.18697375554
1728,175732.64258193274
1729,169625.92188417364
1730,158916.18674553858
1731,119962.46488467808
1732,123952.42097682277
1733,112876.53003016928
1734,121805.80902262226
1735,124861.22094967547
1736,105810.65594028069
1737,294151.0105877542
1738,259006.19926702816
1739,234044.23364106647
1740,202634.94057460886
1741,184230.48518769394
1742,171431.23417721552
1743,180350.64809336822
1744,315639.870736396
1745,220263.7073406015
1746,187914.163480431
1747,215483.04839597963
1748,214500.0912989427
1749,142417.08181974784
1750,124088.64298588154
1751,255244.80099055244
1752,114625.13155580775
1753,151101.15449635658
1754,192789.23472874385
1755,163915.04454909035
1756,124034.77158647917
1757,120911.26236285288
1758,147235.9240237178
1759,162243.1561614991
1760,166042.22886629612
1761,147802.660302769
1762,178204.95466148606
1763,190213.93517412138
1764,112444.21015216736
1765,167803.56083750524
1766,192486.98918367614
1767,222355.48808086765
1768,139772.74426086922
1769,173733.19803741883
1770,155829.72728285374
1771,124546.57730661261
1772,130065.32996950418
1773,124439.6571892684
1774,140714.04984648083
1775,141794.33604416926
1776,132257.6844980653
1777,107183.75172416032
1778,139309.73999900473
1779,117982.26224654327
1780,180167.94068801394
1781,126794.01771357593
1782,84740.66290105692
1783,142385.78784465024
1784,107825.2741014641
1785,127029.13329027216
1786,137627.86865053308
1787,167927.6165467874
1788,60893.13314143846
1789,100269.7002717983
1790,77111.94797598437
1791,180676.77035837702
1792,161029.847526156
1793,127901.86457811069
1794,157151.64111452157
1795,133181.9485971115
1796,135504.1373864251
1797,116880.2935563327
1798,119842.34536066357
1799,109556.34350809263
1800,134877.59827007135
1801,126675.83361384156
1802,146448.32534088747
1803,148709.69508887114
1804,134413.9325606278
1805,136061.90627158937
1806,127143.58927604771
1807,140000.82096520712
1808,128011.15424235514
1809,126179.40757053535
1810,135736.79367392868
1811,96416.33887492455
1812,99728.4813984446
1813,123501.46654847912
1814,94755.44214194654
1815,53772.47298237576
1816,101224.4343985334
1817,105001.10188124784
1818,142755.92989736598
1819,125150.90548182552
1820,52095.91506990289
1821,121097.29932532656
1822,151542.5480805001
1823,45334.04968870987
1824,129949.70532864833
1825,140878.11273719117
1826,104817.4160606629
1827,100526.89943161717
1828,137094.01799550373
1829,130963.25344455967
1830,138007.09516960467
1831,142702.97394903476
1832,73314.14034245578
1833,142319.19632819493
1834,115307.75193983439
1835,114322.65956332932
1836,123542.0204918271
1837,86462.1246217573
1838,123769.4005423565
1839,101152.67322404505
1840,139716.8380532535
1841,134477.33066206868
1842,92913.76426988516
1843,127078.14527281537
1844,147926.29558070877
1845,144417.40340052565
1846,157670.26578204916
1847,171393.63760996482
1848,51944.28823608336
1849,112423.2991385928
1850,115215.36598827904
1851,149237.93012783036
1852,124439.0685819269
1853,118729.31505268626
1854,161427.74237344632
1855,152753.97244647288
1856,224078.5364758359
1857,128827.24095839547
1858,134346.37975968086
1859,119042.17030112335
1860,146165.9923347554
1861,118291.78634316567
1862,319914.39854166715
1863,295980.98271209403
1864,296079.78896920325
1865,343144.28263273044
1866,329799.8568712552
1867,225236.45028481167
1868,282951.58597127313
1869,203858.916074303
1870,225207.19821567202
1871,259412.69372340522
1872,176549.37867447728
1873,232835.9029130711
1874,156958.9416765368
1875,197890.5324923137
1876,201317.43040948614
1877,210663.51913192082
1878,207205.2369925502
1879,127580.6392232367
1880,131014.13999979082
1881,245322.0742009957
1882,239553.34723122872
1883,185988.75754037185
1884,204026.56986303642
1885,236720.56611574607
1886,283961.0652009105
1887,217629.9827330428
1888,267929.4330273556
1889,172286.54117686258
1890,113523.16425121302
1891,136272.271502367
1892,94586.52833349111
1893,126620.64379074801
1894,121727.92909899252
1895,130693.85689172387
1896,127465.94735135973
1897,116204.19126528935
1898,108154.6871259373
1899,166722.55007664746
1900,157655.77164759906
1901,172545.48813653065
1902,157100.92195014888
1903,222462.85541335723
1904,142464.1376110677
1905,200789.68201759833
1906,155259.2837554631
1907,210155.28515323217
1908,109491.77077392708
1909,130994.91562706592
1910,119314.81637318336
1911,224119.52220838185
1912,340978.41587677295
1913,139072.24400463316
1914,56272.00530913944
1915,292013.0303668594
1916,66792.5697845438
1917,240511.8754449267
1918,140940.41655345127
1919,182813.98191438505
1920,161146.8491646762
1921,358106.9640175491
1922,316095.84895292285
1923,239821.58451159447
1924,214806.2816441207
1925,196876.22749533947
1926,356716.71483594395
1927,131866.29379979882
1928,161069.5531674084
1929,125443.87208614453
1930,134490.79219956536
1931,142630.61336435558
1932,141661.23740484496
1933,185550.15703937307
1934,183084.2982139975
1935,170851.18933404807
1936,197461.3847276201
1937,186121.91357001557
1938,172149.4318110088
1939,242370.85813365557
1940,195395.90614339153
1941,169201.38581826916
1942,184675.67667382915
1943,219903.77130077043
1944,371946.9135091979
1945,399644.38724898954
1946,128600.45662053015
1947,261481.61656299108
1948,167081.60057884935
1949,250524.39822836773
1950,192677.08674453048
1951,237358.94516298437
1952,205564.78781197628
1953,165311.79154240483
1954,184322.97107459663
1955,137466.39716836548
1956,300870.88709967304
1957,151414.192308077
1958,287264.4842983634
1959,147028.07559939293
1960,116038.13372783641
1961,119027.35315844102
1962,99111.05993144246
1963,107021.15059215229
1964,105115.97420313879
1965,138999.49581927934
1966,135765.53468747187
1967,296866.56543167285
1968,406730.86786508834
1969,382263.3205468835
1970,397861.5529528152
1971,463002.12283838884
1972,374224.2482425204
1973,272140.1844289199
1974,338480.5169461372
1975,503952.65532449173
1976,274614.20355694473
1977,349449.01662389934
1978,342006.39759445714
1979,321143.53576473054
1980,205275.7741204653
1981,337525.0552111544
1982,220101.54388385292
1983,206989.99239253692
1984,171624.04629313675
1985,225594.6920932541
1986,205895.5187540992
1987,185145.06616924235
1988,174296.16538722022
1989,193059.09936200033
1990,207539.82366305302
1991,230135.4585084325
1992,216264.77099245187
1993,168897.14170658696
1994,226388.61759206175
1995,182826.4181000458
1996,249096.99023754254
1997,319971.7519477404
1998,306663.7399456211
1999,291597.91881046485
2000,322087.97546962585
2001,282257.4895677663
2002,239611.01373907735
2003,250976.07630834565
2004,283480.7910725174
2005,228915.0166130227
2006,221935.54907667634
2007,251042.22538732205
2008,212070.20178552292
2009,198542.09965391745
2010,196175.0601265966
2011,144374.80857196118
2012,174303.50915690832
2013,177945.0678985511
2014,184648.55418989246
2015,207128.44465584113
2016,192036.73240888515
2017,193316.79834929312
2018,113782.46010340816
2019,132189.30569860683
2020,103658.35831470585
2021,99596.24361739594
2022,185486.86277697815
2023,143950.7953787178
2024,282013.4756469634
2025,350559.38194762805
2026,174871.27870408155
2027,162627.6153769384
2028,155163.3971219706
2029,167542.75810179205
2030,262385.7116028262
2031,231494.15488523684
2032,254904.7755454641
2033,251122.16103864473
2034,178468.9347416979
2035,222584.7220106951
2036,204268.5598053475
2037,213152.90907357325
2038,342846.24944681156
2039,230652.83371943142
2040,274628.4417165812
2041,304839.05414180533
2042,208966.5243602603
2043,177534.81429977404
2044,176404.11366190208
2045,213455.55017297706
2046,149071.32225473408
2047,146619.3475604521
2048,142724.32384776106
2049,146505.9541391822
2050,175846.28486174266
2051,102557.84207404664
2052,121761.04322367697
2053,149649.20891454353
2054,92426.34291416508
2055,157225.4836704518
2056,152512.87146481551
2057,111552.77776542243
2058,212482.1153957483
2059,131800.54257092974
2060,176710.32218213344
2061,173112.3034345784
2062,126449.18267625992
2063,118173.02561564902
2064,136982.54874836237
2065,119189.3237236224
2066,167711.00678553205
2067,114336.67393775762
2068,148440.25359007105
2069,88795.26807459803
2070,119476.46468457702
2071,95099.555882583
2072,141412.3220596482
2073,129724.83351901046
2074,185840.12883732864
2075,150885.30673391576
2076,117117.69088777981
2077,151474.74853808788
2078,123862.27010845745
2079,136547.17212090304
2080,115361.75785605703
2081,127553.43027724054
2082,120562.79286178909
2083,148741.18682926422
2084,105883.03269035438
2085,112550.90252961594
2086,117937.5471237638
2087,123870.3361894924
2088,96570.75060350106
2089,77613.97121838789
2090,121595.11565131896
2091,107244.97034797598
2092,120066.56849147196
2093,115884.80395317677
2094,110141.47973130648
2095,154258.44969523055
2096,87261.36010396857
2097,100456.55951149223
2098,151407.0257401117
2099,51203.120159710015
2100,78041.28860527244
2101,115648.64028845185
2102,130708.71138295742
2103,105820.98310321246
2104,144406.46003270944
2105,131317.52059915013
2106,64967.56179152541
2107,176988.67591405188
2108,117536.9581000744
2109,110883.19140695396
2110,126662.45810707877
2111,134624.76013622156
2112,137458.31283266813
2113,121120.3699352191
2114,123057.63089548958
2115,163233.75024494785
2116,114612.46403559741
2117,149340.54919203496
2118,130691.05461957068
2119,113834.32827992647
2120,112610.306614602
2121,103664.79030552211
2122,117950.07115666472
2123,81447.46682863693
2124,156237.16495050272
2125,124009.90364876372
2126,149095.90463692584
2127,164776.0411285697
2128,127378.52898236843
2129,90974.41113098346
2130,136247.42919211893
2131,139402.8797259428
2132,111855.34156971834
2133,123104.61104277582
2134,123508.0993854752
2135,99019.57993510754
2136,81708.77778526612
2137,104365.82754120741
2138,133219.09141187134
2139,152477.25150909353
2140,138677.15105236293
2141,175158.01429760904
2142,126026.47569492857
2143,147910.30384358283
2144,122248.82847989068
2145,137954.29065222974
2146,176607.45466295394
2147,146115.38230208092
2148,136908.8093566416
2149,153704.09756534192
2150,237674.47086678696
2151,117523.22200963479
2152,172846.73862459118
2153,157454.90236875205
2154,100459.32636702615
2155,143890.54533468693
2156,253869.18239881998
2157,224831.98850065982
2158,241485.55577779384
2159,219718.02674817253
2160,184860.88074325348
2161,234465.59677997112
2162,368953.75533759245
2163,332484.6536136948
2164,253380.85759506206
2165,205561.17221078457
2166,163408.21668652465
2167,217502.31857348743
2168,189990.92238224566
2169,196827.13932397906
2170,215266.91143166993
2171,162845.30776954614
2172,131946.8071313462
2173,176800.1773547199
2174,218283.15869767647
2175,285066.7394269044
2176,309235.48373824003
2177,232075.96582154938
2178,214251.31791750714
2179,134218.73449811235
2180,208882.02840512758
2181,194310.89114573668
2182,226931.7719358245
2183,192553.09446607548
2184,118419.16505832286
2185,133938.85359667742
2186,145040.60267539884
2187,152833.43813488833
2188,155588.4250359342
2189,277497.0738243211
2190,79172.27535030805
2191,80909.11220833816
2192,85497.85807243569
2193,112746.16280642668
2194,98556.13742937255
2195,99310.41381263583
2196,102209.88851844867
2197,117105.39414309314
2198,158661.6208699294
2199,182457.3315446461
2200,148710.28994658415
2201,147789.5613235903
2202,223321.32288638048
2203,133650.53193268867
2204,175732.46213179614
2205,119820.14430309349
2206,138037.29368701074
2207,225065.67064560758
2208,274629.2670572388
2209,246341.93293999849
2210,120949.14418746422
2211,119668.27850193935
2212,122599.74808772744
2213,106375.24359946429
2214,138637.1684174455
2215,102418.34104321743
2216,145738.99673037237
2217,63296.48882213753
2218,70975.78227858066
2219,66598.29754078477
2220,61588.1507894384
2221,293213.98406872404
2222,275118.003708007
2223,286653.564670275
2224,210273.71082674773
2225,119116.83063256378
2226,177383.0243703369
2227,190733.91755610472
2228,267461.77482855116
2229,250931.4790546694
2230,153178.93866448812
2231,207654.77634016503
2232,178593.523029908
2233,181413.3383535475
2234,243871.8462334255
2235,219243.68603222846
2236,251446.25689588368
2237,299611.8626040347
2238,197927.65302417648
2239,110585.00128812429
2240,153068.57402937676
2241,152786.21795864665
2242,123381.48585833223
2243,136619.00793660598
2244,106050.25461608569
2245,101967.52380178595
2246,139999.79566998695
2247,122353.05170250805
2248,118589.52976435679
2249,115451.61958682719
2250,128678.35685474852
2251,106340.71361233135
2252,184929.87412608173
2253,155724.38739044932
2254,186467.2806792383
2255,184393.88318913546
2256,176896.48353286687
2257,208221.99355825892
2258,157780.44102684158
2259,172803.28212965725
2260,159687.85731505297
2261,199665.49652464682
2262,213407.2583652131
2263,385431.34100641793
2264,471076.61290350073
2265,177491.9674745132
2266,316126.1162023196
2267,361146.29188953096
2268,437008.53972093255
2269,153713.77108451162
2270,204378.63708155064
2271,210419.37077379244
2272,196453.56071398166
2273,163861.45120503535
2274,182110.86306731097
2275,151298.03598625088
2276,187564.5020170871
2277,179371.55759003377
2278,152282.8842804422
2279,126234.80845146824
2280,117615.17511114305
2281,164851.4396426308
2282,183888.32582744173
2283,110987.58076081103
2284,114124.92157749238
2285,138916.27403895222
2286,123263.23272460832
2287,373323.41078441206
2288,277837.5218132911
2289,358233.8685456515
2290,437367.8148779757
2291,340929.5429170115
2292,453514.64213494543
2293,460630.9332738777
2294,395981.61918100406
2295,476798.65647779085
2296,276473.04952372523
2297,358307.1492209712
2298,347628.0211290219
2299,341853.93766197265
2300,336395.4415368521
2301,326199.49266584864
2302,257010.64766636048
2303,253070.88949172775
2304,250915.65251840156
2305,198437.9821855881
2306,193166.44499483064
2307,203050.49557406091
2308,230460.96202229802
2309,289476.1593616608
2310,212501.36058118986
2311,204096.13646004922
2312,175402.81153690393
2313,171446.9862497971
2314,174413.2795702128
2315,182730.8814927298
2316,199945.7175199897
2317,191876.44551478548
2318,178991.05445078478
2319,184366.4552467085
2320,186472.2513103601
2321,236269.19470447738
2322,181061.34510566317
2323,202418.94356900427
2324,191892.08923184383
2325,216004.2322941522
2326,181946.5683328942
2327,200970.02167516475
2328,222230.99401386039
2329,194896.92926919524
2330,181904.73043671815
2331,336314.53995739867
2332,402035.2555355703
2333,322536.2807325687
2334,258948.73545426564
2335,296087.83930586313
2336,300761.3384006276
2337,197737.41556695808
2338,260902.5900416482
2339,224796.09021125417
2340,388887.73877873825
2341,210407.4485350525
2342,239524.57489957474
2343,233587.71005238916
2344,221452.76808607692
2345,231627.005185196
2346,214588.067021394
2347,198087.66077738
2348,247185.2587262259
2349,183806.2698930819
2350,322260.5029098156
2351,254392.99374661033
2352,253198.61739677528
2353,233694.559798542
2354,140812.69783129764
2355,146915.04640435817
2356,152647.31688792445
2357,187573.5171524102
2358,200990.1148206457
2359,134219.60333893573
2360,116043.20934719351
2361,147545.26735728513
2362,251270.4686434773
2363,140126.75593969558
2364,157710.53207073663
2365,216644.09214545813
2366,190028.6795955906
2367,219062.44245822247
2368,215456.50447752906
2369,213396.08950843502
2370,168259.8703687762
2371,165750.2459234957
2372,195331.88852275434
2373,293260.85125970555
2374,318436.2173446339
2375,246974.3375489961
2376,270533.966003217
2377,325265.06566892564
2378,147760.51845587313
2379,198309.2975220048
2380,152086.1171626929
2381,170323.60553702276
2382,215938.77909985013
2383,203113.93010916375
2384,244240.93148586786
2385,160782.1557381985
2386,133073.09257110333
2387,137867.88561740605
2388,108105.60306081829
2389,114438.90456343316
2390,150302.49722181837
2391,145276.3742992222
2392,113224.97098593638
2393,171006.84646730227
2394,142935.52939642302
2395,213312.3345403679
2396,144776.5514550089
2397,220977.03689295164
2398,133995.92771323683
2399,68890.93238198476
2400,67371.16959844212
2401,123730.5667508542
2402,137569.2462731623
2403,149593.95757563718
2404,158117.65331647958
2405,158259.65786333432
2406,139236.06247330792
2407,125079.10039587191
2408,152733.20295137257
2409,118617.65024026508
2410,173755.53675513432
2411,111736.41621564144
2412,158979.6421143411
2413,129033.09498440959
2414,166030.35860534024
2415,133011.22316160754
2416,128762.41420316404
2417,130829.40522063582
2418,132781.13919097336
2419,125334.27357551362
2420,119654.05602503892
2421,144249.1298833115
2422,105342.1687894129
2423,114560.77063514732
2424,165769.46764256133
2425,187156.16466865648
2426,128562.16051823791
2427,131735.899249159
2428,183319.62274677196
2429,111562.98994156867
2430,132941.6670936665
2431,107628.56757946796
2432,148909.863564134
2433,147143.92602655318
2434,138130.8939512078
2435,153305.3332635638
2436,103701.61765566362
2437,100105.81329147572
2438,121118.43262101493
2439,100857.67150612305
2440,125715.67462918397
2441,94085.27598432035
2442,95997.37082248856
2443,129607.24931543681
2444,134457.85869131624
2445,93674.25806466451
2446,134554.58972583796
2447,181887.34134320565
2448,128008.61756032326
2449,113786.22962358402
2450,159916.3845899504
2451,116293.44077843029
2452,189536.3644655831
2453,93567.24967905866
2454,117993.38467475184
2455,120443.8859018206
2456,137110.0493122872
2457,140267.21807978593
2458,132067.0049458901
2459,107861.29768783723
2460,142331.00057702322
2461,131616.48438620198
2462,134786.6546401528
2463,125369.00054425083
2464,166993.52562860362
2465,144265.3578496527
2466,118327.38721287873
2467,128701.03482662757
2468,85044.29857014751
2469,82769.42559192805
2470,200308.703062152
2471,219434.51089747838
2472,163256.19937161484
2473,116778.27690345517
2474,73446.73196414525
2475,207459.1834396575
2476,115507.4644000461
2477,127173.77337111166
2478,153544.98862159584
2479,105757.80144800778
2480,155525.72983119663
2481,120206.2113601259
2482,124784.39770806125
2483,109881.33808584834
2484,121053.47647347434
2485,123229.94020560096
2486,145905.79174938152
2487,160637.27092234246
2488,168519.85329800693
2489,158577.64193470925
2490,144575.46154263898
2491,95011.64268194181
2492,201965.74797420285
2493,161421.2163457177
2494,151705.50119783857
2495,90608.37798173058
2496,238235.90038430167
2497,152153.32060738705
2498,105537.79309605481
2499,84424.85713017744
2500,115851.12565182438
2501,136786.22166358886
2502,145172.52015138915
2503,97546.56117210738
2504,169919.9896778753
2505,228276.4067579427
2506,246300.82481490573
2507,274937.6113931804
2508,246796.29251102815
2509,221146.91756177493
2510,220024.52656728192
2511,174284.5453995393
2512,210348.97292861447
2513,227398.6106592892
2514,270793.8419180148
2515,149811.4175728636
2516,179135.54884551777
2517,149985.1504912792
2518,157905.7730745125
2519,239697.69277007514
2520,221972.83781810218
2521,188136.83804261402
2522,223737.9844953442
2523,116547.20114265145
2524,135455.7223395707
2525,149174.52474521025
2526,139612.8555631498
2527,119696.49119740899
2528,128151.95175731737
2529,135142.36770869445
2530,131755.64612093617
2531,257070.42029379512
2532,225341.1198412436
2533,193382.98719931478
2534,235251.82286785622
2535,283694.4413772704
2536,233799.8402640957
2537,245927.00317346398
2538,183261.29662285687
2539,190775.28523600005
2540,179958.09833161635
2541,181368.99567971143
2542,163332.7432126186
2543,116345.30665835297
2544,116871.43390051524
2545,138404.0634853838
2546,118655.19897433184
2547,135955.7108945744
2548,151739.18626814787
2549,152811.1642898118
2550,641478.3130978438
2551,141130.3076908703
2552,127819.21011449925
2553,76470.21509124871
2554,93531.23890858187
2555,112982.22276776789
2556,95739.29621347951
2557,104738.35210264819
2558,143827.30653629862
2559,144689.8311529358
2560,156788.37965908737
2561,147568.1031488356
2562,143127.84367912385
2563,151442.98438592823
2564,199776.75689919107
2565,136434.39923223207
2566,155710.3363117499
2567,144678.73581217884
2568,205364.83058083017
2569,236550.28598560736
2570,116182.28514131022
2571,191624.5059815092
2572,147040.01594925363
2573,224219.19364528387
2574,304029.12414110464
2575,133390.05710595232
2576,117783.59613116107
2577,151161.90549802675
2578,83282.04721210415
2579,62691.81468690134
2580,85193.68960574392
2581,93257.91544792822
2582,105572.38306935027
2583,271175.74718579056
2584,180152.25992980384
2585,188272.35699678195
2586,223414.8441667961
2587,200237.89462177627
2588,133414.4523893286
2589,150930.83122903798
2590,196686.42444087012
2591,235936.50485373515
2592,211033.38420328856
2593,251910.25104568538
2594,187173.60014957376
2595,208648.09251828215
2596,278400.74434994394
2597,186370.59266446868
2598,280614.05668097094
2599,342192.92589861876
2600,149490.68676674098
2601,140490.27884556874
2602,86237.68200454308
2603,94170.82780242852
2604,92214.45265855196
2605,83625.76121995127
2606,143979.70281549337
2607,203595.4709047269
2608,196587.87317331336
2609,176030.89708071112
2610,109499.8331592039
2611,122081.63206365188
2612,166256.14484709743
2613,127987.74129252255
2614,122148.52282155177
2615,152089.0741467234
2616,144020.1418521589
2617,180384.69015111247
2618,196045.1829034208
2619,195562.7322464061
2620,187260.64284824673
2621,173680.3322936454
2622,177492.17183170666
2623,237499.29512960446
2624,301351.18584600306
2625,285205.26460915775
2626,174408.50293191234
2627,166821.77952754044
2628,477248.0389274775
2629,499279.71817089216
2630,392271.45666216034
2631,474152.4301992049
2632,413148.09314755077
2633,314757.76870638994
2634,444496.5177841924
2635,161368.8864134919
2636,171731.69047759371
2637,180889.849891659
2638,253134.7683451263
2639,194469.82652247528
2640,150195.0401362273
2641,103562.82667426522
2642,188297.67327521043
2643,104486.05429867543
2644,115099.11889612237
2645,112062.12694389083
2646,95310.3527466662
2647,104758.45182729988
2648,138933.63560008127
2649,160033.7615664628
2650,132898.440009886
2651,137114.51607032257
2652,395060.7011496199
2653,256610.13729918652
2654,261505.3799538849
2655,409725.9114745547
2656,327282.0305355866
2657,352596.08668841614
2658,312516.60411766684
2659,310997.06025321316
2660,369935.379858474
2661,357352.98671551415
2662,373558.3615943761
2663,290404.1695749871
2664,283092.63510080235
2665,335383.2918602025
2666,283942.59700726817
2667,172087.83987134747
2668,178757.27049758786
2669,184635.40227437404
2670,271584.38206931466
2671,189117.27497849782
2672,194834.39406809263
2673,196190.00981030244
2674,191302.96837845116
2675,171612.25190463985
2676,195795.66929382714
2677,200858.92824453287
2678,245245.3156647643
2679,281721.0752786572
2680,291746.41439596744
2681,400619.78979095916
2682,316810.4942127692
2683,500010.86750977085
2684,321500.29437542515
2685,323853.64891863056
2686,239152.78723147654
2687,303109.03755656397
2688,215923.18044984073
2689,209273.6221256886
2690,395955.9547031946
2691,190882.66278965975
2692,144562.0203329838
2693,202081.63884149634
2694,140327.34160500654
2695,193363.72899827888
2696,185301.4684594128
2697,184790.00665937833
2698,196388.35337216328
2699,170466.9656446605
2700,154033.05256414865
2701,152466.03158879347
2702,112841.85464050062
2703,129600.41546135467
2704,140685.90924338566
2705,112767.88697450924
2706,110887.34383609133
2707,122757.21125384506
2708,131774.28054464093
2709,104270.48321874463
2710,127054.49312474587
2711,251888.09440186806
2712,390834.8974588657
2713,168547.4978070655
2714,152633.5493372234
2715,168743.6616420938
2716,146314.4151901638
2717,196805.7416885479
2718,217255.9006440039
2719,151354.5219665649
2720,174550.65348111876
2721,128661.75864369159
2722,159461.7962302653
2723,140555.5376063963
2724,124462.5628534732
2725,128979.31140337189
2726,148641.04649207796
2727,173451.40684404777
2728,190434.41639380288
2729,149192.13358918426
2730,148736.93986932372
2731,134580.97115767794
2732,135553.515459206
2733,159865.49541963957
